plotid_time,status,species,BA_m2_sum,n_trees,mean_dbh_cm,max_dbh_cm,min_dbh_cm,mean_ht2c,mean_ht,mean_ht2d,n_trees_ha,BA_m2_ha
bliss3  prefire ,dead,abco,0.406261337184271,2,48.5,63.8,33.2,,10.55,,8.09372,1.64408275499754
bliss3  prefire ,dead,abco ,0.0147411381288067,1,13.7,13.7,13.7,,7,,4.04686,0.0596553222479427
bliss3  prefire ,live,abco,1.08714028379311,12,32.45,52.8,22.9,5.65,13.1666666666667,,48.56232,4.399504528871
bliss3  prefire ,live,abco ,0.0903899038290855,2,23.8,26.8,20.8,5.25,10.15,,8.09372,0.365795286209773
bliss3  prefire ,live,pije,0.264207942166902,1,58,58,58,8.3,21,,4.04686,1.06921255283755
bliss4 prefire ,"",abco,,8,,,,,,,32.37488,
bliss4 prefire ,dead,abco,0.562695372573448,3,43.7333333333333,73.9,23.1,,9.63333333333333,,12.14058,2.27714939545258
bliss4 prefire ,live,abco,0.0870920169409796,1,33.3,33.3,33.3,6,15,,4.04686,0.352449199677773
bliss4 prefire ,live,cade,0.159750771833204,1,45.1,45.1,45.1,4.5,11.5,,4.04686,0.646489008500921
bliss4 prefire ,live,pila,0.238764183265478,2,34.1,53,15.2,4.75,12.8,,8.09372,0.966245222689732
bliss5 prefire ,live,abco,0.252496870152482,1,56.7,56.7,56.7,9,21,,4.04686,1.02181948394527
bliss5 prefire ,live,pije,0.324609773321146,2,44.3,54.5,34.1,9.5,19.6,,8.09372,1.31365030726241
bliss5 prefire ,live,pila,1.2186426398834,5,52.72,80.3,26.1,8.96,20.96,,20.2343,4.93167615363855
bliss5 prefire ,stump,abco,,17,,,,,,,68.79662,
bliss5 prefire ,stump,pila,,2,,,,,,,8.09372,
bliss5 prefire ,stump,unk,,1,,,,,,,4.04686,
bliss6 prefire ,dead,cade,1.09173564844715,1,117.9,117.9,117.9,,2.5,,4.04686,4.41810132627484
bliss6 prefire ,live,abco,0.403306080244947,2,47.725,64.75,30.7,5.5,18.5,,8.09372,1.63212324390007
bliss6 prefire ,live,abma,0.0160606070433144,1,14.3,14.3,14.3,2,5,,4.04686,0.0649950282193074
bliss6 prefire ,live,pije,0.235428008216906,1,54.75,54.75,54.75,12,25.5,,4.04686,0.95274418933267
bliss6 prefire ,live,pila,0.550768512413635,3,43.6833333333333,72,23,4.66666666666667,15,,12.14058,2.22888306214624
bliss6 prefire ,stump,abco,,3,,,,,,,12.14058,
bliss7 prefire ,"",abco,,7,,,,,,,28.32802,
bliss7 prefire ,dead,abco,0.221656640470355,4,24.55,41.2,14.2,,7.15,,16.18744,0.897013392053859
bliss7 prefire ,dead,pila,0.0362539792224262,2,14.2,19.6,8.8,,7.25,,8.09372,0.146714778356068
bliss7 prefire ,live,"",0.0589645525152268,1,27.4,27.4,27.4,10,14,,4.04686,0.238621288991771
bliss7 prefire ,live,abco,1.04218173672575,9,37.6777777777778,50,24.8,11.0555555555556,17.7777777777778,,36.42174,4.21756358308598
bliss7 prefire ,live,pije,1.27198609774319,15,31.2866666666667,48.1,15.7,10.9666666666667,16.0333333333333,,60.7029,5.14754965951302
bliss7 prefire ,live,pije ,0.0940247265292889,1,34.6,34.6,34.6,11,17,,4.04686,0.380504904802318
bliss7 prefire ,live,pila,0.432875339349157,5,32.92,37.5,25.6,9.4,14.4,,20.2343,1.75178589579853
bliss7 prefire ,live,pila ,0.00916088417786784,1,10.8,10.8,10.8,4,5,,4.04686,0.0370728157440462
bliss7 prefire ,stump,abco,,45,,,,,,,182.1087,
bliss7 prefire ,stump,abco ,,4,,,,,,,16.18744,
bliss7 prefire ,stump,pije,,8,,,,,,,32.37488,
bliss7 prefire ,stump,pila,,5,,,,,,,20.2343,
bliss7 prefire ,stump,pila ,,1,,,,,,,4.04686,
bliss7 prefire ,stump,unk pine,,1,,,,,,,4.04686,
bliss8 prefire ,"",pila,,1,,,,,,,4.04686,
bliss8 prefire ,dead,abco,0.366803718853347,2,47.35,57,37.7,,11,,8.09372,1.48440329767886
bliss8 prefire ,live,abco,0.785881968666101,5,43.64,60.2,33.9,9.9,16.66,,20.2343,3.1803543037161
bliss8 prefire ,live,pije,0.0824479576008105,1,32.4,32.4,32.4,11,17,,4.04686,0.333655341696416
bliss9 prefire ,dead,abco,,1,,,,,,,4.04686,
bliss9 prefire ,dead,pila,0.155441292110643,2,31.4,33.3,29.5,,2.25,,8.09372,0.629049147390875
bliss9 prefire ,live,abco,0.302003657984077,3,35.1666666666667,43.7,27.3,3.41666666666667,12.3666666666667,,12.14058,1.22216652334944
bliss9 prefire ,live,pila,0.163904742719414,2,32.3,32.7,31.9,3.25,11.5,,8.09372,0.663299547121486
BM 1 prefire ,dead,cade,0.283470617522387,3,26.4,58.1,8.2,,4.93333333333333,,12.14058,1.14716590322665
BM 1 prefire ,live,cade,0.465558113122615,4,38.425,40.6,34.5,5.2,14.125,,16.18744,1.88404850567139
BM 1 prefire ,live,pipo,0.242472047994877,2,39.25,41,37.5,5,17.25,1.7,8.09372,0.981250432148549
BM 1 prefire ,stump,cade,,12,,,,,,,48.56232,
BM 1 prefire ,stump,pipo,,2,,,,,,,8.09372,
BM10 prefire ,dead,cade,0.00580880481648753,1,8.6,8.6,8.6,,1.7,1.5,4.04686,0.0235074198596507
BM10 prefire ,live,cade,0.282342785759749,3,34.4666666666667,38.8,31.1,8.66666666666667,13.9333333333333,2.73333333333333,12.14058,1.1426017259797
BM10 prefire ,live,pipo,1.06606962186549,4,56.65,78.4,44.1,14,32.25,7.5,16.18744,4.31423450994257
BM10 prefire ,stump,cade,,23,,,,,,,93.07778,
BM10 prefire ,stump,pipo,,3,,,,,,,12.14058,
BM11 prefire ,dead,cade,0.149994555847481,7,15.8428571428571,25.9,10.9,,5.28571428571429,0.842857142857143,28.32802,0.607006968276938
BM11 prefire ,live,cade,0.0838404685445142,2,22.35,28.2,16.5,5.25,7.5,0.65,8.09372,0.339290638534053
BM11 prefire ,live,pipo,0.0292552961883916,1,19.3,19.3,19.3,3,5,1.4,4.04686,0.118392087932954
BM11 prefire ,stump,cade,,5,,,,,,,20.2343,
BM12 prefire ,dead,abco,0.205011697193473,2,35.65,41.5,29.8,,14.5,3.25,8.09372,0.829653636904376
BM12 prefire ,dead,cade,1.98324424531225,3,80.0333333333333,117.7,17,,4.66666666666667,,12.14058,8.02591180658433
BM12 prefire ,live,pila,0.790117620961304,1,100.3,100.3,100.3,24,40,6,4.04686,3.19749539556346
BM12 prefire ,live,pipo,0.537156580494254,1,82.7,82.7,82.7,15,35,5,4.04686,2.17379747933897
BM12 prefire ,stump,cade,,1,,,,,,,4.04686,
BM12 prefire ,stump,pila,,1,,,,,,,4.04686,
BM12 prefire ,stump,pipo,,1,,,,,,,4.04686,
BM13 prefire ,"",cade,,2,,,,,,,8.09372,
BM13 prefire ,"",ukn,,2,,,,,,,8.09372,
BM13 prefire ,dead,cade,0.00502654824574367,1,8,8,8,,4,0.2,4.04686,0.0203417370337702
BM13 prefire ,dead,pipo,0.158773736517938,2,31.25,37.1,25.4,,18.5,2.3,8.09372,0.642535083364982
BM13 prefire ,dead,quke,0.147857487444877,2,25.2,42.7,7.7,,3.5,,8.09372,0.598358551641174
BM13 prefire ,live,cade,0.174628569242442,3,27.2,28.2,25.6,6.33333333333333,9.66666666666667,1.4,12.14058,0.70669737172447
BM13 prefire ,live,pipo,0.13267024315926,1,41.1,41.1,41.1,9,19,3,4.04686,0.536897900231485
BM14 prefire ,"",cade,,3,,,,,,,12.14058,
BM14 prefire ,"",unk,,5,,,,,,,20.2343,
BM14 prefire ,dead,cade,0.280387144332889,8,20.4,28.5,10.3,,6.5,1.2,32.37488,1.134687518915
BM14 prefire ,live,cade,0.157546159188548,2,31.6,33.7,29.5,4.5,10.5,2.75,8.09372,0.637567249773766
BM14 prefire ,live,pipo,0.0336535259034173,1,20.7,20.7,20.7,1.5,6,0.1,4.04686,0.136191107837503
BM15 prefire ,"",pipo,,2,,,,,,,8.09372,
BM15 prefire ,"",unk,,2,,,,,,,8.09372,
BM15 prefire ,dead,cade,0.0397505718458716,2,15.9,16.4,15.4,,5,1.35,8.09372,0.160864999180184
BM15 prefire ,dead,pipo,0.0387075630848798,1,22.2,22.2,22.2,,2,,4.04686,0.156644088745677
BM15 prefire ,dead,quke,0.439468756930879,2,52.85,55,50.7,,9,,8.09372,1.7784685336733
BM15 prefire ,live,pipo,0.340682946735075,3,36.9666666666667,48.9,27.5,8.66666666666667,19.7666666666667,4.33333333333333,12.14058,1.3786961898243
BM15 prefire ,live,quke,0.0892777800297147,2,20.6,32.6,8.6,1.5,7.05,,8.09372,0.361294676891051
BM16 prefire ,"",cade,,6,,,,,,,24.28116,
BM16 prefire ,"",pipo,,1,,,,,,,4.04686,
BM16 prefire ,"",unk,,2,,,,,,,8.09372,
BM16 prefire ,dead,cade,0.0437435361085843,1,23.6,23.6,23.6,,10,1.5,4.04686,0.177023966536385
BM16 prefire ,dead,pipo,0.119985277422228,2,27.2,32.1,22.3,,13,5.25,8.09372,0.485563619788918
BM16 prefire ,dead,quke,0.121922069293166,1,39.4,39.4,39.4,,1.45,,4.04686,0.493401545339743
BM16 prefire ,live,cade,0.352697967838729,2,46.35,56.2,36.5,7,15.5,4,8.09372,1.42731929812784
BM16 prefire ,live,pije,0.533927808644527,3,46.6,60.1,37.6,9.66666666666667,24.3333333333333,,12.14058,2.16073109169119
BM16 prefire ,live,pipo,0.328819507476956,2,45.7,47.9,43.5,7.5,26,5,8.09372,1.33068651202819
BM17 prefire ,"",cade,,4,,,,,,,16.18744,
BM17 prefire ,"",pipo,,12,,,,,,,48.56232,
BM17 prefire ,"",unk,,2,,,,,,,8.09372,
BM17 prefire ,dead,pipo,0.234998199071987,1,54.7,54.7,54.7,,3.5,1.3,4.04686,0.951004811896462
BM18 prefire ,"",cade,,2,,,,,,,8.09372,
BM18 prefire ,"",pipo,,11,,,,,,,44.51546,
BM18 prefire ,dead,cade,0.154130462575932,2,30.45,37.8,23.1,,10.5,4.5,8.09372,0.623744403780037
BM18 prefire ,dead,pipo,0.429538967951045,4,34.75,55.5,24.4,,16.75,5.625,16.18744,1.73828406784237
BM18 prefire ,dead,quke,0.0219039693789914,1,16.7,16.7,16.7,,6,0,4.04686,0.0886422975210653
BM18 prefire ,live,cade,1.13460425100171,6,47.85,65.5,37.6,8.16666666666667,17.3333333333333,4.66666666666667,24.28116,4.59158455920879
BM18 prefire ,live,pipo,0.0580424950713982,4,13.5,15.5,11.9,3.75,7,2.275,16.18744,0.234889851604639
BM18 prefire ,live,quke,0.0789238760416462,1,31.7,31.7,31.7,2.5,23,2.5,4.04686,0.319393876997896
BM19 prefire ,"",pipo,,3,,,,,,,12.14058,
BM19 prefire ,dead,pipo,0.288348725515249,2,42.75,45.6,39.9,,9.555,,8.09372,1.16690692333864
BM19 prefire ,live,cade,1.08803485230122,1,117.7,117.7,117.7,5.5,27,5,4.04686,4.40312472238373
BM19 prefire ,live,pipo,0.126292810072473,1,40.1,40.1,40.1,7,19,3,4.04686,0.511089321369888
BM2 prefire ,dead,pipo,0.543671458259635,1,83.2,83.2,83.2,,2.2,,4.04686,2.20016227757259
BM2 prefire ,dead,quke,0.045238934211693,1,24,24,24,,3,,4.04686,0.183075633303932
BM2 prefire ,live,cade,0.307287031429252,2,39.6,59.3,19.9,6.5,14.5,1.675,8.09372,1.24354759600978
BM2 prefire ,live,pipo,0.570681301098874,3,46.4,67.5,27.5,9,24,5.86666666666667,12.14058,2.30946733016499
BM2 prefire ,stump,cade,,9,,,,,,,36.42174,
BM2 prefire ,stump,pipo,,15,,,,,,,60.7029,
BM2 prefire ,stump,unk,,1,,,,,,,4.04686,
BM20 prefire ,"",pipo,,1,,,,,,,4.04686,
BM20 prefire ,live,cade,1.69716689128555,1,147,147,147,12,33,7,4.04686,6.86819680566782
BM20 prefire ,live,pipo,0.316383512957721,2,44.6,49.6,39.6,7.5,20.5,2,8.09372,1.28035978324808
BM21 prefire ,"",cade,,1,,,,,,,4.04686,
BM21 prefire ,"",pipo,,4,,,,,,,16.18744,
BM21 prefire ,"",quch,,1,,,,,,,4.04686,
BM21 prefire ,"",ukn,,1,,,,,,,4.04686,
BM21 prefire ,"",unk,,1,,,,,,,4.04686,
BM21 prefire ,dead,abco,0.113493961601748,2,25.45,34.1,16.8,,9.5,0.7,8.09372,0.459294173447651
BM21 prefire ,dead,cade,0.0295592452776264,1,19.4,19.4,19.4,,7,0.2,4.04686,0.119622127344215
BM21 prefire ,dead,pipo,0.0897270277791781,1,33.8,33.8,33.8,,15,3,4.04686,0.363112719638445
BM21 prefire ,live,cade,0.253420498392638,4,28.225,32.8,24.1,4.05,10.25,0.975,16.18744,1.02555727812523
BM22 prefire ,dead,cade,0.00817128249198705,1,10.2,10.2,10.2,,4,1.6,4.04686,0.0330680362655227
BM22 prefire ,dead,quch,0.542268737139807,12,20.9166666666667,54.3,8.3,,5.16666666666667,1.05,48.56232,2.1944856615816
BM22 prefire ,dead,quke,0.00865901475145687,1,10.5,10.5,10.5,,5,0.4,4.04686,0.0350418204370807
BM22 prefire ,live,pipo,0.885558420379198,3,60.6666666666667,73,52.8,7,16.6666666666667,2.93333333333333,12.14058,3.58373094909576
BM22 prefire ,live,quch,0.243668994795895,1,55.7,55.7,55.7,6,9,0.7,4.04686,0.986094308279715
BM23 prefire ,stump,cade,,1,,,,,,,4.04686,
BM23 prefire ,stump,pipo,,8,,,,,,,32.37488,
BM23 prefire ,stump,ukn,,2,,,,,,,8.09372,
BM23 prefire ,stump,unk,,2,,,,,,,8.09372,
BM24 prefire ,dead,cade,0.130916449060394,2,28.8,30.8,26.8,,9.25,3.75,8.09372,0.529800541044546
BM24 prefire ,dead,pipo,0.0973139740375975,1,35.2,35.2,35.2,,1.6,,4.04686,0.393816028973792
BM24 prefire ,live,cade,0.457755182369262,3,43.0666666666667,51.6,30,12.1666666666667,19.1333333333333,5.9,12.14058,1.85247113732287
BM24 prefire ,live,pipo,0.322493910668953,2,40.9,60.4,21.4,8.5,18.5,3.1,8.09372,1.30508770732976
BM24 prefire ,stump,cade,,3,,,,,,,12.14058,
BM24 prefire ,stump,pipo,,4,,,,,,,16.18744,
BM25 prefire ,dead,pipo,0.120072456618365,1,39.1,39.1,39.1,,18,4,4.04686,0.485916421790598
BM25 prefire ,dead,quke,0.539544976309145,2,58.2,65.1,51.3,,13,3.5,8.09372,2.18346298282643
BM25 prefire ,live,pipo,0.137227908701456,1,41.8,41.8,41.8,11,27,2.5,4.04686,0.555342134607573
BM25 prefire ,stump,cade,,1,,,,,,,4.04686,
BM25 prefire ,stump,pipo,,2,,,,,,,8.09372,
BM25 prefire ,stump,ukn,,3,,,,,,,12.14058,
BM26 prefire ,dead,cade,0.708137760665878,3,53.4333333333333,67,37.3,,28.9666666666667,11.3333333333333,12.14058,2.86573437812831
BM26 prefire ,dead,pipo,1.45335024163493,4,66.375,83.5,42.7,,17.475,,16.18744,5.88150495886274
BM26 prefire ,dead,psme,0.152053084433746,1,44,44,44,,21,4,4.04686,0.615337545271549
BM26 prefire ,dead,quke,0.146444556148925,6,16.75,26.9,9.8,,6.53333333333333,,24.28116,0.592640616496838
BM26 prefire ,stump,cade,,2,,,,,,,8.09372,
BM26 prefire ,stump,pipo,,1,,,,,,,4.04686,
BM27 prefire ,dead,cade,1.31932361584748,4,58.175,89.4,12.5,,16.225,,16.18744,5.33911796802855
BM27 prefire ,dead,pipo,0.0426384808926841,1,23.3,23.3,23.3,,1.8,,4.04686,0.172551962785367
BM27 prefire ,dead,psme,0.210725468832189,2,36.6,38,35.2,,9.9,,8.09372,0.852776470798232
BM27 prefire ,dead,quke,0.164029621027394,1,45.7,45.7,45.7,,3.5,,4.04686,0.663804912150918
BM27 prefire ,stump,cade,,1,,,,,,,4.04686,
BM27 prefire ,stump,pipo,,2,,,,,,,8.09372,
BM27 prefire ,stump,psme,,1,,,,,,,4.04686,
BM27 prefire ,stump,unk,,2,,,,,,,8.09372,
BM3 prefire ,live,cade,0.076957239040499,2,21.95,24.8,19.1,7.25,10.5,1.2,8.09372,0.311435172383434
BM3 prefire ,live,psme,0.238447667805629,1,55.1,55.1,55.1,14,28,2.5,4.04686,0.964964328935887
BM3 prefire ,stump,cade,,3,,,,,,,12.14058,
BM3 prefire ,stump,pipo,,5,,,,,,,20.2343,
BM4 prefire ,dead,cade,0.101917978071433,5,15.08,20.2,8,,4.9,0.6,20.2343,0.41244778873816
BM4 prefire ,live,cade,0.729404772134354,11,27.8454545454545,40.6,13.1,5.22727272727273,10.7727272727273,1.52727272727273,44.51546,2.95179899615963
BM4 prefire ,live,pipo,0.420686745251392,3,34.7,66.7,8.5,7,16.6666666666667,,12.14058,1.70246036188805
BM4 prefire ,stump,cade,,14,,,,,,,56.65604,
BM4 prefire ,stump,pipo,,3,,,,,,,12.14058,
BM4 prefire ,stump,UKN,,1,,,,,,,4.04686,
BM5 prefire ,dead,cade,0.0929126027299181,4,15.55,25,7.8,,6.35,2.625,16.18744,0.376004295483597
BM5 prefire ,live,cade,0.0675206801072786,2,20.4,24.1,16.7,7.25,10.3,4.75,8.09372,0.273246739498942
BM5 prefire ,stump,cade,,24,,,,,,,97.12464,
BM5 prefire ,stump,pipo,,3,,,,,,,12.14058,
BM6 prefire ,dead,cade,0.0274645883758454,1,18.7,18.7,18.7,,6,0.6,4.04686,0.111145344114674
BM6 prefire ,live,cade,0.792466746868025,2,67.6,89.4,45.8,8,19.5,3.75,8.09372,3.20700197923034
BM6 prefire ,stump,pipo,,1,,,,,,,4.04686,
BM7 prefire ,dead,pipo,0.00477836242611008,1,7.8,7.8,7.8,,1.4,0,4.04686,0.0193373637677278
BM7 prefire ,live,cade,0.923942399420758,2,65.8,105.2,26.4,8.25,21.5,3.25,8.09372,3.73906553851989
BM7 prefire ,live,pipo,0.433069332695516,2,52.45,54.9,50,9.5,27.05,4.4,8.09372,1.75257095971218
BM7 prefire ,stump,cade,,7,,,,,,,28.32802,
BM7 prefire ,stump,pipo,,3,,,,,,,12.14058,
BM8 prefire ,dead,cade,0.00502654824574367,1,8,8,8,,4,1.3,4.04686,0.0203417370337702
BM8 prefire ,dead,pipo,1.39480509173896,4,65.125,86,50.1,,24.675,10,16.18744,5.64458093355473
BM8 prefire ,dead,quke,0.287475362757551,1,60.5,60.5,60.5,,3.7,0,4.04686,1.16337254652902
BM8 prefire ,live,cade,0.430250538687083,6,29.3,37.6,14.5,3.73333333333333,9.48333333333333,0.666666666666667,24.28116,1.74116369499121
BM8 prefire ,live,pipo,0.172406677838191,3,26.3666666666667,34.9,21.7,2.5,11,0.75,12.14058,0.697705688276261
BM8 prefire ,stump,cade,,2,,,,,,,8.09372,
BM8 prefire ,stump,pipo,,12,,,,,,,48.56232,
Burton07 postfire 1yr,dead,ABCO,0.638558748321875,5,37.43,53.6,12.3,,13.62,1.18,20.2343,2.58415785623386
Burton07 postfire 1yr,live,ABCO,1.20978099240579,10,32.81,71.8,7.9,3.78,13.78,0.91,40.4686,4.89581430692729
Burton07 postfire 1yr,live,ABMA,0.578737326410382,4,38.5875,57,8.9,7.275,15.4,2.675,16.18744,2.34206893675712
Burton07 postfire 1yr,live,PIJE,0.82033581529802,1,102.2,102.2,102.2,12.8,28.8,7.5,4.04686,3.31978419749695
Burton08 postfire 1yr,dead,ABCO,0.37068358578053,1,68.7,68.7,68.7,,29.1,18.5,4.04686,1.5001045759518
Burton08 postfire 1yr,live,ABCO,1.58967042640904,5,59.23,94.9,35.25,8.78,28,,20.2343,6.43317366181769
Burton08 postfire 1yr,live,ABMA,0.619321009358077,1,88.8,88.8,88.8,16.4,37.8,1.4,4.04686,2.50630541993083
Burton09 postfire 1yr,dead,ABCO,0.357667182018544,2,44.7,61.4,28,,20.5,3,8.09372,1.44742901222357
Burton09 postfire 1yr,live,ABCO,0.673011024157468,7,28.8785714285714,73.75,9.6,4.18571428571429,13.6571428571429,2.1,28.32802,2.72358139322189
Burton09 postfire 1yr,live,ABMA,0.416820426442527,1,72.85,72.85,72.85,16.9,30.8,6.2,4.04686,1.68681391095321
burton1 prefire ,dead,abco,0.00541060794764502,1,8.3,8.3,8.3,,1.75,,4.04686,0.0218959728790067
burton1 prefire ,live,abco,1.68491310914022,8,49.1,77.2,24.1,4.4,20.3,1.2,32.37488,6.81860746485519
burton1 prefire ,live,abma,0.452452959368166,1,75.9,75.9,75.9,12,28,8,4.04686,1.83101378314865
burton1 prefire ,stump,abco,,10,,,,,,,40.4686,
burton1 prefire ,stump,abco ,,1,,,,,,,4.04686,
burton10 prefire ,"",abco,0.0660519855417254,1,29,29,29,4.5,11,0.8,4.04686,0.267303138209387
burton10 prefire ,dead,abco,0.061008158536387,3,15.6666666666667,18.7,10.5,,7,,12.14058,0.246891476454563
burton10 prefire ,dead,abma,0.162597054777357,1,45.5,45.5,45.5,,2,,4.04686,0.658007517096294
burton10 prefire ,live,abco,1.70500280876176,12,31.525,90.2,8.7,5.94166666666667,12.75,,48.56232,6.89990766666562
burton10 prefire ,live,pije,0.142530917100715,1,42.6,42.6,42.6,13,22,,4.04686,0.576802667178201
burton10 prefire ,stump,abco,,18,,,,,,,72.84348,
burton10 prefire ,stump,abma,,2,,,,,,,8.09372,
burton11 prefire ,dead,abco,0.666264257584343,2,63.4,78.3,48.5,,6.5,1.55,8.09372,2.69627817344777
burton11 prefire ,dead,abma,0.0498759249683916,1,25.2,25.2,25.2,,2,,4.04686,0.201840885717585
burton11 prefire ,live,abco,1.23236668739061,4,61.35,82.5,49.6,8.25,26.05,,16.18744,4.98721545253356
burton11 prefire ,live,abma ,0.601893024112288,2,61.6,67.7,55.5,16.8,25,1.9,8.09372,2.43577680355905
burton11 prefire ,stump,"",,1,,,,,,,4.04686,
burton11 prefire ,stump,abco,,10,,,,,,,40.4686,
burton11 prefire ,stump,abma,,2,,,,,,,8.09372,
burton11 prefire ,stump,abma ,,1,,,,,,,4.04686,
burton11 prefire ,stump,pije,,2,,,,,,,8.09372,
burton12 prefire ,dead,abco,0.425870373129815,4,32.675,60.5,14.5,,13.125,2.425,16.18744,1.72343777820412
burton12 prefire ,live,abco,0.273639003312978,6,22.8333333333333,39.4,16.4,3.2,10.9166666666667,,24.28116,1.10737873694716
burton12 prefire ,live,cade,0.118532290819943,8,13.35,18.5,8.3,1.675,5.15,,32.37488,0.479683586427594
burton12 prefire ,live,pije,0.446891554973148,2,46,73,19,6.65,16.5,5.2,8.09372,1.80850755815863
burton12 prefire ,stump,abco,,2,,,,,,,8.09372,
burton12 prefire ,stump,abco ,,2,,,,,,,8.09372,
burton13 prefire ,dead,abco,0.081433223173701,1,32.2,32.2,32.2,,12,,4.04686,0.329548853532724
burton13 prefire ,dead,abco ,0.0206119894002026,1,16.2,16.2,16.2,,6,,4.04686,0.083413835424104
burton13 prefire ,live,abco,1.6407454580234,22,26.7727272727273,62.5,8.6,5.03636363636364,13.0045454545455,1.21545454545455,89.03092,6.63986716425658
burton13 prefire ,live,abco ,0.0288476745415883,2,13.3,15.9,10.7,2.25,6.5,,8.09372,0.116742500195372
burton13 prefire ,live,pije,0.253502179801631,2,40.15,41.5,38.8,9.5,20.5,7,8.09372,1.02588783135203
burton13 prefire ,live,pila,0.116415642769587,1,38.5,38.5,38.5,8,14,1.8,4.04686,0.47111780809853
burton13 prefire ,stump,abco,,3,,,,,,,12.14058,
Burton14 postfire 1yr,dead,ABCO,0.683141678717591,4,33.775,88.8,8.5,,7.325,0.525,16.18744,2.76457873393507
Burton14 postfire 1yr,dead,PILA,0.0122718463030851,1,12.5,12.5,12.5,,3.7,1.1,4.04686,0.0496624439301031
Burton14 postfire 1yr,live,ABCO,1.6457343071573,8,43.825,77.5,14.6,2.6375,18.1625,1.15,32.37488,6.66005633826259
Burton14 postfire 1yr,live,ABMA,0.230432679548158,2,37.3,46,28.6,1.1,10,0.95,8.09372,0.932528793556257
Burton14 postfire 1yr,live,PIJE,0.39147071897117,1,70.6,70.6,70.6,13.5,30,13.5,4.04686,1.58422719377567
Burton14 postfire 1yr,live,PILA,0.400249114243464,3,36.0333333333333,64.3,20.8,2.56666666666667,13.0333333333333,,12.14058,1.6197521304673
burton14 prefire ,dead,abco ,0.609595423900727,1,88.1,88.1,88.1,,9,1.5,4.04686,2.46694733716689
burton14 prefire ,dead,pila,0.0105683176866761,1,11.6,11.6,11.6,,5,,4.04686,0.0427685021135019
burton14 prefire ,live,abco,0.737717426295753,7,30.0142857142857,78,7.9,5.47142857142857,11.8857142857143,,28.32802,2.98543914377923
burton14 prefire ,live,abco ,0.939242741041904,4,45.525,76.6,14.5,6.375,17.25,2.225,16.18744,3.80098387901284
burton14 prefire ,live,abma,0.212668543888434,2,35.8,44.3,27.3,2.75,9.5,0.5,8.09372,0.860639823520349
burton14 prefire ,live,pije,0.387047356514916,1,70.2,70.2,70.2,14,28,10,4.04686,1.56632646518595
burton14 prefire ,live,pila,0.393190740949011,3,35.5333333333333,64,20.1,4.33333333333333,14.1666666666667,,12.14058,1.59118788191691
burton14 prefire ,stump,abco,,10,,,,,,,40.4686,
burton15 prefire ,dead,abco,0.0254469004940773,1,18,18,18,,8,2,4.04686,0.102980043733462
burton15 prefire ,dead,abma,0.0333291564619341,1,20.6,20.6,20.6,,2.5,,4.04686,0.134878430119543
burton15 prefire ,dead,abma ,0.359150799149202,2,46.45,57.8,35.1,,5.4,,8.09372,1.45343300304494
burton15 prefire ,dead,pije,0.0369836141162224,1,21.7,21.7,21.7,,3.4,,4.04686,0.149667508622376
burton15 prefire ,live,abco,0.739413100930528,3,50.4,80.4,20.5,15.1,21.3333333333333,,12.14058,2.99230130163172
burton15 prefire ,live,abma,0.557493680537267,4,40.225,55.8,22.7,8.625,19.5,,16.18744,2.25609887601904
burton15 prefire ,live,abma ,0.408282166658693,1,72.1,72.1,72.1,15,31,6,4.04686,1.6522607689644
burton15 prefire ,live,pije,0.855308810115945,2,73.75,76.2,71.3,18,30.5,,8.09372,3.46131501130581
burton15 prefire ,live,pila,0.4185386812745,1,73,73,73,14,25,6,4.04686,1.69376744770252
burton15 prefire ,stump,abco,,13,,,,,,,52.60918,
burton15 prefire ,stump,abco ,,2,,,,,,,8.09372,
burton15 prefire ,stump,abma,,2,,,,,,,8.09372,
burton15 prefire ,stump,abma ,,1,,,,,,,4.04686,
burton15 prefire ,stump,pila,,1,,,,,,,4.04686,
burton16 prefire ,live,abco,0.421985793813652,1,73.3,73.3,73.3,6.5,28,,4.04686,1.70771742955271
burton16 prefire ,live,abco ,0.781974612803199,2,70.55,71.5,69.6,7.25,25.5,0.3,8.09372,3.16454178156875
burton16 prefire ,live,abma,0.0924013085255464,1,34.3,34.3,34.3,4,12,0.1,4.04686,0.373935159419693
burton16 prefire ,live,pije,0.0973139740375975,1,35.2,35.2,35.2,8,21,,4.04686,0.393816028973792
